Index,Champion,Other Champions,Synergy,Counter,Synergy Total,Counter Total
11397,Miss Fortune,Ashe,0,0,0,0
11398,Miss Fortune,Azir,0,0,0,0
11399,Miss Fortune,Bard,0,0,0,0
11400,Miss Fortune,Blitzcrank,0,0,0,0
11401,Miss Fortune,Brand,0,0,0,0
11402,Miss Fortune,Braum,0,0,0,0
11403,Miss Fortune,Camille,0,0,0,0
11404,Miss Fortune,Caitlyn,0,0,0,0
11405,Miss Fortune,Cassiopeia,0,0,0,0
11406,Miss Fortune,Cho Gath,0,0,0,0
11407,Miss Fortune,Corki,0,0,0,0
11408,Miss Fortune,Darius,0,0,0,0
11409,Miss Fortune,Dr. Mundo,0,0,0,0
11410,Miss Fortune,Diana,0,0,0,0
11411,Miss Fortune,Draven,0,0,0,0
11412,Miss Fortune,Ekko,0,0,0,0
11413,Miss Fortune,Elise,0,0,0,0
11414,Miss Fortune,Evelynn,0,0,0,0
11415,Miss Fortune,Ezreal,0,0,0,0
11416,Miss Fortune,Fiddlesticks,0,0,0,0
11417,Miss Fortune,Fiora,0,0,0,0
11418,Miss Fortune,Fizz,0,0,0,0
11419,Miss Fortune,Galio,0,0,0,0
11420,Miss Fortune,Gangplank,0,0,0,0
11421,Miss Fortune,Garen,0,0,0,0
11422,Miss Fortune,Gnar,0,0,0,0
11423,Miss Fortune,Gragas,0,0,0,0
11424,Miss Fortune,Graves,0,0,0,0
11425,Miss Fortune,Gwen,0,0,0,0
11426,Miss Fortune,Hecarim,0,0,0,0
11427,Miss Fortune,Heimerdinger,0,0,0,0
11428,Miss Fortune,Irelia,0,0,0,0
11429,Miss Fortune,Ivern,0,0,0,0
11430,Miss Fortune,Illaoi,0,0,0,0
11431,Miss Fortune,Janna,0,0,0,0
11432,Miss Fortune,Jarvan IV,0,0,0,0
11433,Miss Fortune,Jax,0,0,0,0
11434,Miss Fortune,Jayce,0,0,0,0
11435,Miss Fortune,Jhin,0,0,0,0
11436,Miss Fortune,Jinx,0,0,0,0
11437,Miss Fortune,Karma,0,0,0,0
11438,Miss Fortune,Kalista,0,0,0,0
11439,Miss Fortune,Karthus,0,0,0,0
11440,Miss Fortune,Kassadin,0,0,0,0
11441,Miss Fortune,Kai Sa,0,0,0,0
11442,Miss Fortune,Katarina,0,0,0,0
11443,Miss Fortune,Kayn,0,0,0,0
11444,Miss Fortune,Kayle,0,0,0,0
11445,Miss Fortune,Kennen,0,0,0,0
11446,Miss Fortune,Kha Zix,0,0,0,0
11447,Miss Fortune,Kog Maw,0,0,0,0
11448,Miss Fortune,Kled,0,0,0,0
11449,Miss Fortune,Kindred,0,0,0,0
11450,Miss Fortune,LeBlanc,0,0,0,0
11451,Miss Fortune,Lee Sin,0,0,0,0
11452,Miss Fortune,Leona,0,0,0,0
11453,Miss Fortune,Lucian,0,0,0,0
11454,Miss Fortune,Lissandra,0,0,0,0
11455,Miss Fortune,Lulu,0,0,0,0
11456,Miss Fortune,Lux,0,0,0,0
11457,Miss Fortune,Malphite,0,0,0,0
11458,Miss Fortune,Malzahar,0,0,0,0
11459,Miss Fortune,Maokai,0,0,0,0
11460,Miss Fortune,Master Yi,0,0,0,0
11461,Miss Fortune,Miss Fortune,0,0,0,0
11462,Miss Fortune,Mordekaiser,0,0,0,0
11463,Miss Fortune,Morgana,0,0,0,0
11464,Miss Fortune,Nami,0,0,0,0
11465,Miss Fortune,Nasus,0,0,0,0
11466,Miss Fortune,Nautilus,0,0,0,0
11467,Miss Fortune,Neeko,0,0,0,0
11468,Miss Fortune,Nidalee,0,0,0,0
11469,Miss Fortune,Nocturne,0,0,0,0
11470,Miss Fortune,Nunu and Willump,0,0,0,0
11471,Miss Fortune,Olaf,0,0,0,0
11472,Miss Fortune,Orrn,0,0,0,0
11473,Miss Fortune,Orianna,0,0,0,0
11474,Miss Fortune,Pantheon,0,0,0,0
11475,Miss Fortune,Poppy,0,0,0,0
11476,Miss Fortune,Pyke,0,0,0,0
11477,Miss Fortune,Quinn,0,0,0,0
11478,Miss Fortune,Rammus,0,0,0,0
11479,Miss Fortune,Rakan,0,0,0,0
11480,Miss Fortune,Rek Sai,0,0,0,0
11481,Miss Fortune,Renekton,0,0,0,0
11482,Miss Fortune,Rengar,0,0,0,0
11483,Miss Fortune,Riven,0,0,0,0
11484,Miss Fortune,Rumble,0,0,0,0
11485,Miss Fortune,Ryze,0,0,0,0
11486,Miss Fortune,Samira,0,0,0,0
11487,Miss Fortune,Sejuani,0,0,0,0
11488,Miss Fortune,Seraphine,0,0,0,0
11489,Miss Fortune,Shaco,0,0,0,0
11490,Miss Fortune,Shen,0,0,0,0
11491,Miss Fortune,Shyvana,0,0,0,0
11492,Miss Fortune,Singed,0,0,0,0
11493,Miss Fortune,Sion,0,0,0,0
11494,Miss Fortune,Sivir,0,0,0,0
11495,Miss Fortune,Skarner,0,0,0,0
11496,Miss Fortune,Sona,0,0,0,0
11497,Miss Fortune,Soraka,0,0,0,0
11498,Miss Fortune,Swain,0,0,0,0
11499,Miss Fortune,Syndra,0,0,0,0
11500,Miss Fortune,Sylas,0,0,0,0
11501,Miss Fortune,Talon,0,0,0,0
11502,Miss Fortune,Taliyah,0,0,0,0
11503,Miss Fortune,Taric,0,0,0,0
11504,Miss Fortune,Tahm Kench,0,0,0,0
11505,Miss Fortune,Thresh,0,0,0,0
11506,Miss Fortune,Teemo,0,0,0,0
11507,Miss Fortune,Tristana,0,0,0,0
11508,Miss Fortune,Trundle,0,0,0,0
11509,Miss Fortune,Tryndamere,0,0,0,0
11510,Miss Fortune,Twisted Fate,0,0,0,0
11511,Miss Fortune,Twitch,0,0,0,0
11512,Miss Fortune,Udyr,0,0,0,0
11513,Miss Fortune,Urgot,0,0,0,0
11514,Miss Fortune,Varus,0,0,0,0
11515,Miss Fortune,Vayne,0,0,0,0
11516,Miss Fortune,Veigar,0,0,0,0
11517,Miss Fortune,Vel Koz,0,0,0,0
11518,Miss Fortune,Vi,0,0,0,0
11519,Miss Fortune,Viktor,0,0,0,0
11520,Miss Fortune,Vladimir,0,0,0,0
11521,Miss Fortune,Volibear,0,0,0,0
11522,Miss Fortune,Warwick,0,0,0,0
11523,Miss Fortune,Wukong,0,0,0,0
11524,Miss Fortune,Xayah,0,0,0,0
11525,Miss Fortune,Xerath,0,0,0,0
11526,Miss Fortune,Xin Zhao,0,0,0,0
11527,Miss Fortune,Yasuo,0,0,0,0
11528,Miss Fortune,Yorick,0,0,0,0
11529,Miss Fortune,Zac,0,0,0,0
11530,Miss Fortune,Zed,0,0,0,0
11531,Miss Fortune,Ziggs,0,0,0,0
11532,Miss Fortune,Zilean,0,0,0,0
11533,Miss Fortune,Zoe,0,0,0,0
11534,Miss Fortune,Zyra,0,0,0,0
11535,Miss Fortune,Yuumi,0,0,0,0
11536,Miss Fortune,Senna,0,0,0,0
11537,Miss Fortune,Qiana,0,0,0,0
11538,Miss Fortune,Sett,0,0,0,0
11539,Miss Fortune,Aphelios,0,0,0,0
11540,Miss Fortune,Viego,0,0,0,0
11541,Miss Fortune,Rell,0,0,0,0
11542,Miss Fortune,Lillia,0,0,0,0
11543,Miss Fortune,Yone,0,0,0,0
11544,Mordekaiser,Aatrox,0,0,0,0
11545,Mordekaiser,Akali,-1,2,1,4
11546,Mordekaiser,Aurelion Sol,0,0,0,0
11547,Mordekaiser,Ahri,2,-4,2,4
11548,Mordekaiser,Akshan,3,2,3,2
11549,Mordekaiser,Alistar,-1,3,1,3
11550,Mordekaiser,Amumu,-1,0,1,2
11551,Mordekaiser,Anivia,0,0,0,0
11552,Mordekaiser,Annie,0,1,0,1
11553,Mordekaiser,Ashe,3,-1,5,1
11554,Mordekaiser,Azir,1,0,1,0
11555,Mordekaiser,Bard,-1,1,1,1
11556,Mordekaiser,Blitzcrank,0,0,0,0
11557,Mordekaiser,Brand,1,2,1,2
11558,Mordekaiser,Braum,1,1,1,3
11559,Mordekaiser,Camille,0,-6,2,10
11560,Mordekaiser,Caitlyn,-2,2,4,2
11561,Mordekaiser,Cassiopeia,0,-2,2,2
11562,Mordekaiser,Cho Gath,0,0,0,0
11563,Mordekaiser,Corki,0,-1,0,3
11564,Mordekaiser,Darius,-1,0,1,2
11565,Mordekaiser,Dr. Mundo,0,0,0,0
11566,Mordekaiser,Diana,2,-5,2,7
11567,Mordekaiser,Draven,-2,0,2,2
11568,Mordekaiser,Ekko,-2,-2,6,4
11569,Mordekaiser,Elise,0,0,0,0
11570,Mordekaiser,Evelynn,-1,0,3,0
11571,Mordekaiser,Ezreal,-1,3,7,7
11572,Mordekaiser,Fiddlesticks,-2,0,2,0
11573,Mordekaiser,Fiora,1,5,1,5
11574,Mordekaiser,Fizz,0,0,0,0
11575,Mordekaiser,Galio,0,1,0,3
11576,Mordekaiser,Gangplank,0,0,2,2
11577,Mordekaiser,Garen,0,0,0,2
11578,Mordekaiser,Gnar,0,0,0,0
11579,Mordekaiser,Gragas,-1,2,1,4
11580,Mordekaiser,Graves,1,1,7,7
11581,Mordekaiser,Gwen,1,-2,1,6
11582,Mordekaiser,Hecarim,3,0,3,0
11583,Mordekaiser,Heimerdinger,2,-3,2,3
11584,Mordekaiser,Irelia,-1,-3,3,5
11585,Mordekaiser,Ivern,0,0,0,0
11586,Mordekaiser,Illaoi,1,0,1,2
11587,Mordekaiser,Janna,0,-2,2,2
11588,Mordekaiser,Jarvan IV,0,0,0,0
11589,Mordekaiser,Jax,0,0,0,0
11590,Mordekaiser,Jayce,0,0,0,6
11591,Mordekaiser,Jhin,-2,3,2,3
11592,Mordekaiser,Jinx,-2,-1,4,1
11593,Mordekaiser,Karma,1,0,3,2
11594,Mordekaiser,Kalista,0,-1,0,1
11595,Mordekaiser,Karthus,1,-1,1,3
11596,Mordekaiser,Kassadin,1,1,1,1
11597,Mordekaiser,Kai Sa,0,0,0,0
11598,Mordekaiser,Katarina,-2,2,6,4
11599,Mordekaiser,Kayn,-2,2,4,4
11600,Mordekaiser,Kayle,-1,0,1,0
11601,Mordekaiser,Kennen,0,0,0,0
11602,Mordekaiser,Kha Zix,0,0,0,0
11603,Mordekaiser,Kog Maw,0,0,0,0
11604,Mordekaiser,Kled,0,2,0,2
11605,Mordekaiser,Kindred,0,0,0,2
11606,Mordekaiser,LeBlanc,0,0,0,0
11607,Mordekaiser,Lee Sin,0,0,0,0
11608,Mordekaiser,Leona,-2,0,2,4
11609,Mordekaiser,Lucian,6,2,8,6
11610,Mordekaiser,Lissandra,0,1,2,1
11611,Mordekaiser,Lulu,-3,-3,5,5
11612,Mordekaiser,Lux,-1,2,3,2
11613,Mordekaiser,Malphite,0,1,0,1
11614,Mordekaiser,Malzahar,1,0,1,2
11615,Mordekaiser,Maokai,0,0,0,0
11616,Mordekaiser,Master Yi,0,0,0,0
11617,Mordekaiser,Miss Fortune,0,0,0,0
11618,Mordekaiser,Mordekaiser,0,0,0,0
11619,Mordekaiser,Morgana,-1,3,1,3
11620,Mordekaiser,Nami,2,-1,4,1
11621,Mordekaiser,Nasus,1,1,1,1
11622,Mordekaiser,Nautilus,-3,-2,7,2
11623,Mordekaiser,Neeko,1,1,1,1
11624,Mordekaiser,Nidalee,0,1,0,3
11625,Mordekaiser,Nocturne,0,0,0,0
11626,Mordekaiser,Nunu and Willump,0,0,0,0
11627,Mordekaiser,Olaf,0,0,0,0
11628,Mordekaiser,Orrn,0,0,0,0
11629,Mordekaiser,Orianna,0,1,0,1
11630,Mordekaiser,Pantheon,-1,2,1,2
11631,Mordekaiser,Poppy,0,-1,0,1
11632,Mordekaiser,Pyke,-2,-1,6,1
11633,Mordekaiser,Quinn,0,1,0,1
11634,Mordekaiser,Rammus,0,0,0,0
11635,Mordekaiser,Rakan,0,1,4,5
11636,Mordekaiser,Rek Sai,0,0,0,0
11637,Mordekaiser,Renekton,2,-1,2,1
11638,Mordekaiser,Rengar,1,1,1,5
11639,Mordekaiser,Riven,1,1,1,1
11640,Mordekaiser,Rumble,0,-1,0,3
11641,Mordekaiser,Ryze,-6,4,6,4
11642,Mordekaiser,Samira,1,2,1,2
11643,Mordekaiser,Sejuani,0,-1,0,1
11644,Mordekaiser,Seraphine,-1,3,1,3
11645,Mordekaiser,Shaco,3,-1,5,1
11646,Mordekaiser,Shen,0,-1,0,5
11647,Mordekaiser,Shyvana,0,2,0,2
11648,Mordekaiser,Singed,0,0,0,0
11649,Mordekaiser,Sion,1,1,1,1
11650,Mordekaiser,Sivir,1,0,1,0
11651,Mordekaiser,Skarner,0,0,2,0
11652,Mordekaiser,Sona,2,-3,6,3
11653,Mordekaiser,Soraka,2,2,2,2
11654,Mordekaiser,Swain,-2,2,4,2
11655,Mordekaiser,Syndra,0,2,0,2
11656,Mordekaiser,Sylas,-1,-1,1,3
11657,Mordekaiser,Talon,1,-1,1,1
11658,Mordekaiser,Taliyah,0,0,0,0
11659,Mordekaiser,Taric,-1,0,1,0
11660,Mordekaiser,Tahm Kench,0,0,0,0
11661,Mordekaiser,Thresh,0,-3,0,3
11662,Mordekaiser,Teemo,-1,-1,1,1
11663,Mordekaiser,Tristana,0,1,0,1
11664,Mordekaiser,Trundle,1,-1,1,1
11665,Mordekaiser,Tryndamere,2,0,2,2
11666,Mordekaiser,Twisted Fate,0,0,0,0
11667,Mordekaiser,Twitch,1,-1,3,1
11668,Mordekaiser,Udyr,1,0,1,0
11669,Mordekaiser,Urgot,0,0,0,2
11670,Mordekaiser,Varus,1,-5,3,5
11671,Mordekaiser,Vayne,-1,-3,3,3
11672,Mordekaiser,Veigar,2,-1,2,1
11673,Mordekaiser,Vel Koz,0,0,0,0
11674,Mordekaiser,Vi,0,1,0,1
11675,Mordekaiser,Viktor,0,0,0,2
11676,Mordekaiser,Vladimir,0,0,0,0
11677,Mordekaiser,Volibear,0,1,0,1
11678,Mordekaiser,Warwick,0,-1,0,1
11679,Mordekaiser,Wukong,0,0,0,0
11680,Mordekaiser,Xayah,1,0,3,8
11681,Mordekaiser,Xerath,-3,3,3,3
11682,Mordekaiser,Xin Zhao,0,0,0,0
11683,Mordekaiser,Yasuo,-2,1,2,3
11684,Mordekaiser,Yorick,0,0,0,0
11685,Mordekaiser,Zac,0,-2,0,2
11686,Mordekaiser,Zed,2,0,2,4
11687,Mordekaiser,Ziggs,0,0,0,4
11688,Mordekaiser,Zilean,0,0,0,0
11689,Mordekaiser,Zoe,2,0,2,0
11690,Mordekaiser,Zyra,2,1,2,1
11691,Mordekaiser,Yuumi,3,1,3,7
11692,Mordekaiser,Senna,2,-3,2,3
11693,Mordekaiser,Qiana,0,0,0,0
11694,Mordekaiser,Sett,1,0,3,4
11695,Mordekaiser,Aphelios,-1,-1,5,9
11696,Mordekaiser,Viego,-6,-2,8,4
11697,Mordekaiser,Rell,1,1,1,1
11698,Mordekaiser,Lillia,0,1,0,3
11699,Mordekaiser,Yone,0,-3,6,3
11700,Morgana,Aatrox,1,-1,1,1
11701,Morgana,Akali,-2,3,2,5
11702,Morgana,Aurelion Sol,0,0,0,0
11703,Morgana,Ahri,0,-2,0,4
11704,Morgana,Akshan,0,0,4,0
11705,Morgana,Alistar,0,0,0,4
11706,Morgana,Amumu,1,1,1,3
11707,Morgana,Anivia,-1,-2,1,2
11708,Morgana,Annie,2,1,4,3
11709,Morgana,Ashe,0,-3,4,5
11710,Morgana,Azir,0,-2,0,2
11711,Morgana,Bard,0,-1,0,1
11712,Morgana,Blitzcrank,0,1,0,3
11713,Morgana,Brand,1,-1,1,1
11714,Morgana,Braum,-1,0,1,2
11715,Morgana,Camille,-4,-3,6,3
11716,Morgana,Caitlyn,0,1,16,3
11717,Morgana,Cassiopeia,-1,-1,3,1
11718,Morgana,Cho Gath,0,0,0,0
11719,Morgana,Corki,1,0,1,2
11720,Morgana,Darius,-5,3,5,5
11721,Morgana,Dr. Mundo,0,0,0,0
11722,Morgana,Diana,3,2,5,6
11723,Morgana,Draven,-2,-2,2,2
11724,Morgana,Ekko,-2,-2,4,8
11725,Morgana,Elise,-1,1,1,1
11726,Morgana,Evelynn,-1,-5,1,5
11727,Morgana,Ezreal,-2,-2,8,10
11728,Morgana,Fiddlesticks,0,1,0,3
11729,Morgana,Fiora,-1,2,5,2
11730,Morgana,Fizz,0,0,0,0
11731,Morgana,Galio,1,1,1,1
11732,Morgana,Gangplank,-2,-1,2,3
11733,Morgana,Garen,-2,0,2,0
11734,Morgana,Gnar,-1,0,1,4
11735,Morgana,Gragas,1,0,3,0
11736,Morgana,Graves,-5,0,11,2
11737,Morgana,Gwen,-1,-3,5,3
11738,Morgana,Hecarim,1,0,1,0
11739,Morgana,Heimerdinger,1,-1,1,1
11740,Morgana,Irelia,1,-6,3,10
11741,Morgana,Ivern,0,0,0,0
11742,Morgana,Illaoi,2,-1,2,1
11743,Morgana,Janna,0,-1,0,1
11744,Morgana,Jarvan IV,0,0,0,0
11745,Morgana,Jax,-1,0,1,4
11746,Morgana,Jayce,3,0,5,2
11747,Morgana,Jhin,-4,0,8,10
11748,Morgana,Jinx,1,0,1,0
11749,Morgana,Karma,2,1,4,9
11750,Morgana,Kalista,0,1,0,1
11751,Morgana,Karthus,0,0,8,6
11752,Morgana,Kassadin,-1,-2,3,2
11753,Morgana,Kai Sa,0,0,0,0
11754,Morgana,Katarina,3,-3,5,3
11755,Morgana,Kayn,-2,-2,4,2
11756,Morgana,Kayle,-1,-2,1,2
11757,Morgana,Kennen,2,-1,2,1
11758,Morgana,Kha Zix,0,0,0,0
11759,Morgana,Kog Maw,0,0,0,0
11760,Morgana,Kled,-1,-1,1,1
11761,Morgana,Kindred,-2,2,4,2
11762,Morgana,LeBlanc,0,0,0,0
11763,Morgana,Lee Sin,0,0,0,0
11764,Morgana,Leona,-1,-2,1,10
11765,Morgana,Lucian,0,-4,6,6
11766,Morgana,Lissandra,0,0,0,0
11767,Morgana,Lulu,0,0,2,6
11768,Morgana,Lux,0,3,4,9
11769,Morgana,Malphite,-4,-2,6,2
11770,Morgana,Malzahar,-1,1,1,1
11771,Morgana,Maokai,0,-1,0,1
11772,Morgana,Master Yi,0,0,0,0
11773,Morgana,Miss Fortune,0,0,0,0
11774,Morgana,Mordekaiser,-1,-3,1,3
11775,Morgana,Morgana,0,0,0,0
11776,Morgana,Nami,0,0,0,2
11777,Morgana,Nasus,0,0,0,0
11778,Morgana,Nautilus,0,-1,0,3
11779,Morgana,Neeko,0,0,0,2
11780,Morgana,Nidalee,-2,-2,2,4
11781,Morgana,Nocturne,2,-2,2,2
11782,Morgana,Nunu and Willump,0,0,0,0
11783,Morgana,Olaf,0,-2,2,4
11784,Morgana,Orrn,0,0,0,0
11785,Morgana,Orianna,1,2,1,4
11786,Morgana,Pantheon,0,-1,2,1
11787,Morgana,Poppy,2,-1,2,1
11788,Morgana,Pyke,-1,2,1,4
11789,Morgana,Quinn,-1,-1,1,3
11790,Morgana,Rammus,-1,0,1,0
11791,Morgana,Rakan,0,-2,0,8
11792,Morgana,Rek Sai,0,0,0,0
11793,Morgana,Renekton,-5,0,5,4
11794,Morgana,Rengar,0,3,2,3
11795,Morgana,Riven,1,-1,5,1
11796,Morgana,Rumble,0,1,0,1
11797,Morgana,Ryze,1,-2,3,4
11798,Morgana,Samira,1,0,3,8
11799,Morgana,Sejuani,0,-2,0,2
11800,Morgana,Seraphine,0,2,2,2
11801,Morgana,Shaco,0,5,2,5
11802,Morgana,Shen,-2,-2,2,2
11803,Morgana,Shyvana,-1,0,1,0
11804,Morgana,Singed,0,0,0,0
11805,Morgana,Sion,3,1,3,1
11806,Morgana,Sivir,-1,1,1,1
11807,Morgana,Skarner,1,1,1,3
11808,Morgana,Sona,0,-2,2,6
11809,Morgana,Soraka,0,-3,2,3
11810,Morgana,Swain,0,2,0,2
11811,Morgana,Syndra,2,-1,4,1
11812,Morgana,Sylas,-4,3,6,3
11813,Morgana,Talon,1,5,1,7
11814,Morgana,Taliyah,-1,1,1,3
11815,Morgana,Taric,0,-2,0,2
11816,Morgana,Tahm Kench,0,0,0,0
11817,Morgana,Thresh,2,-1,4,7
11818,Morgana,Teemo,1,-1,5,1
11819,Morgana,Tristana,-1,0,3,2
11820,Morgana,Trundle,-1,-1,1,5
11821,Morgana,Tryndamere,-1,0,1,0
11822,Morgana,Twisted Fate,0,0,0,0
11823,Morgana,Twitch,1,1,3,3
11824,Morgana,Udyr,0,-1,0,1
11825,Morgana,Urgot,-1,1,1,3
11826,Morgana,Varus,0,-5,4,5
11827,Morgana,Vayne,1,3,3,5
11828,Morgana,Veigar,-2,0,2,6
11829,Morgana,Vel Koz,0,0,0,0
11830,Morgana,Vi,-1,0,1,0
11831,Morgana,Viktor,-2,1,2,3
11832,Morgana,Vladimir,1,-2,3,2
11833,Morgana,Volibear,-2,-2,2,2
11834,Morgana,Warwick,-1,-4,1,4
11835,Morgana,Wukong,0,0,0,0
11836,Morgana,Xayah,-1,3,1,7
11837,Morgana,Xerath,0,0,0,4
11838,Morgana,Xin Zhao,0,0,0,0
11839,Morgana,Yasuo,-4,-3,4,9
11840,Morgana,Yorick,0,0,0,0
11841,Morgana,Zac,-2,0,2,0
11842,Morgana,Zed,0,-3,6,3
11843,Morgana,Ziggs,1,0,3,2
11844,Morgana,Zilean,1,-1,1,1
11845,Morgana,Zoe,0,-3,0,5
11846,Morgana,Zyra,-1,-1,3,1
11847,Morgana,Yuumi,1,-1,1,1
11848,Morgana,Senna,1,-2,3,4
11849,Morgana,Qiana,0,0,0,0
11850,Morgana,Sett,2,0,2,6
11851,Morgana,Aphelios,1,-2,3,10
11852,Morgana,Viego,-1,-2,3,4
11853,Morgana,Rell,-2,0,2,0
11854,Morgana,Lillia,0,1,0,1
11855,Morgana,Yone,-3,-1,5,7
11856,Nami,Aatrox,-1,-5,7,7
11857,Nami,Akali,1,-5,7,13
11858,Nami,Aurelion Sol,0,0,0,0
11859,Nami,Ahri,-3,3,5,5
11860,Nami,Akshan,-2,3,6,3
11861,Nami,Alistar,0,-2,0,8
11862,Nami,Amumu,0,0,2,2
11863,Nami,Anivia,3,5,3,13
11864,Nami,Annie,0,-2,0,2
11865,Nami,Ashe,-4,1,8,13
11866,Nami,Azir,1,-1,1,1
11867,Nami,Bard,2,-2,2,2
11868,Nami,Blitzcrank,0,-2,0,4
11869,Nami,Brand,0,0,0,2
11870,Nami,Braum,0,-2,0,4
11871,Nami,Camille,-5,-5,13,13
11872,Nami,Caitlyn,-1,-6,7,6
11873,Nami,Cassiopeia,-2,2,2,4
11874,Nami,Cho Gath,0,0,0,0
11875,Nami,Corki,2,0,2,0
11876,Nami,Darius,0,-3,2,13
11877,Nami,Dr. Mundo,0,0,0,0
11878,Nami,Diana,-8,10,18,12
11879,Nami,Draven,0,1,2,1
11880,Nami,Ekko,-2,-7,18,21
11881,Nami,Elise,-1,0,1,0
11882,Nami,Evelynn,0,-1,4,1
11883,Nami,Ezreal,-5,10,15,22
11884,Nami,Fiddlesticks,-3,1,7,1
11885,Nami,Fiora,-3,0,9,6
11886,Nami,Fizz,-2,0,2,4
11887,Nami,Galio,0,2,0,2
11888,Nami,Gangplank,-3,-2,3,6
11889,Nami,Garen,0,-5,0,5
11890,Nami,Gnar,-1,-1,1,1
11891,Nami,Gragas,2,2,4,8
11892,Nami,Graves,-5,0,21,14
11893,Nami,Gwen,-8,4,10,14
11894,Nami,Hecarim,-1,3,1,3
11895,Nami,Heimerdinger,0,-4,0,4
11896,Nami,Irelia,-2,-2,22,8
11897,Nami,Ivern,1,-3,1,7
11898,Nami,Illaoi,-1,-3,1,3
11899,Nami,Janna,0,4,0,18
11900,Nami,Jarvan IV,0,0,0,0
11901,Nami,Jax,-5,-2,5,6
11902,Nami,Jayce,5,0,15,4
11903,Nami,Jhin,4,-3,6,11
11904,Nami,Jinx,2,-1,2,5
11905,Nami,Karma,-1,-3,3,13
11906,Nami,Kalista,-2,0,2,0
11907,Nami,Karthus,-1,4,9,16
11908,Nami,Kassadin,-4,-2,8,2
11909,Nami,Kai Sa,0,0,0,0
11910,Nami,Katarina,-2,-6,16,12
11911,Nami,Kayn,2,-2,6,12
11912,Nami,Kayle,0,0,2,2
11913,Nami,Kennen,-2,2,4,6
11914,Nami,Kha Zix,0,0,0,0
11915,Nami,Kog Maw,0,0,0,0
11916,Nami,Kled,-2,3,4,3
11917,Nami,Kindred,0,-3,4,5
11918,Nami,LeBlanc,0,0,0,0
11919,Nami,Lee Sin,0,0,0,0
11920,Nami,Leona,0,1,0,7
11921,Nami,Lucian,-18,1,88,21
11922,Nami,Lissandra,1,0,3,2
11923,Nami,Lulu,-2,-3,2,13
11924,Nami,Lux,-1,0,5,10
11925,Nami,Malphite,1,-4,5,6
11926,Nami,Malzahar,1,-1,1,1
11927,Nami,Maokai,0,0,0,0
11928,Nami,Master Yi,0,0,0,0
11929,Nami,Miss Fortune,0,0,0,0
11930,Nami,Mordekaiser,2,1,4,1
11931,Nami,Morgana,0,0,0,2
11932,Nami,Nami,0,0,0,0
11933,Nami,Nasus,-2,-2,2,2
11934,Nami,Nautilus,0,-7,0,11
11935,Nami,Neeko,0,1,0,1
11936,Nami,Nidalee,-3,1,19,5
11937,Nami,Nocturne,0,-1,4,1
11938,Nami,Nunu and Willump,0,0,0,0
11939,Nami,Olaf,2,-1,4,1
11940,Nami,Orrn,0,0,0,0
11941,Nami,Orianna,0,4,0,4
11942,Nami,Pantheon,1,0,1,4
11943,Nami,Poppy,0,0,2,2
11944,Nami,Pyke,0,1,2,7
11945,Nami,Quinn,0,0,2,6
11946,Nami,Rammus,0,1,0,1
11947,Nami,Rakan,0,1,0,9
11948,Nami,Rek Sai,0,0,0,0
11949,Nami,Renekton,3,0,5,10
11950,Nami,Rengar,-7,-5,11,7
11951,Nami,Riven,-2,1,16,11
11952,Nami,Rumble,-1,-3,3,3
11953,Nami,Ryze,-6,-10,12,14
11954,Nami,Samira,0,-1,6,9
11955,Nami,Sejuani,0,-1,0,1
11956,Nami,Seraphine,6,2,6,4
11957,Nami,Shaco,6,-5,8,7
11958,Nami,Shen,-3,-1,3,1
11959,Nami,Shyvana,-1,0,1,0
11960,Nami,Singed,0,-2,4,2
11961,Nami,Sion,-2,0,2,2
11962,Nami,Sivir,1,-3,1,3
11963,Nami,Skarner,0,-5,0,7
11964,Nami,Sona,1,-1,1,15
11965,Nami,Soraka,0,-1,0,5
11966,Nami,Swain,2,-4,4,6
11967,Nami,Syndra,-2,-6,4,10
11968,Nami,Sylas,-1,0,13,8
11969,Nami,Talon,3,-4,7,10
11970,Nami,Taliyah,0,-2,0,4
11971,Nami,Taric,0,1,0,3
11972,Nami,Tahm Kench,0,0,0,0
11973,Nami,Thresh,-1,-7,1,15
11974,Nami,Teemo,1,0,9,4
11975,Nami,Tristana,0,-3,2,7
11976,Nami,Trundle,-1,-4,3,8
11977,Nami,Tryndamere,-1,2,5,4
11978,Nami,Twisted Fate,0,0,0,0
11979,Nami,Twitch,0,6,2,16
11980,Nami,Udyr,0,0,0,0
11981,Nami,Urgot,0,-4,0,4
11982,Nami,Varus,1,1,7,7
11983,Nami,Vayne,-5,-2,9,4
11984,Nami,Veigar,1,1,1,5
11985,Nami,Vel Koz,0,0,0,0
11986,Nami,Vi,-1,-1,1,1
11987,Nami,Viktor,1,0,1,4
11988,Nami,Vladimir,3,-1,5,7
11989,Nami,Volibear,5,0,5,12
11990,Nami,Warwick,0,-1,2,1
11991,Nami,Wukong,0,0,0,0
11992,Nami,Xayah,6,-1,12,11
11993,Nami,Xerath,2,1,12,3
11994,Nami,Xin Zhao,0,0,0,0
11995,Nami,Yasuo,-3,0,7,20
11996,Nami,Yorick,0,1,0,1
11997,Nami,Zac,-2,0,2,0
11998,Nami,Zed,-4,-1,14,9
11999,Nami,Ziggs,-2,0,6,12
12000,Nami,Zilean,1,0,1,2
12001,Nami,Zoe,-1,2,1,4
